2025-01-04 19:35:57,861 - WARNING: Sound achievement not found
2025-01-04 21:40:13,339 - WARNING: Sound achievement not found
2025-01-04 21:42:22,642 - WARNING: Sound achievement not found
2025-01-04 22:31:29,953 - WARNING: Sound achievement not found
2025-01-04 22:42:12,774 - WARNING: Sound achievement not found
2025-01-04 22:44:47,597 - WARNING: Sound achievement not found
2025-01-04 22:46:51,705 - WARNING: Sound achievement not found
2025-01-06 00:55:35,438 - WARNING: Sound achievement not found
2025-01-06 00:57:12,112 - WARNING: Sound achievement not found
2025-01-06 00:58:50,713 - WARNING: Sound achievement not found
2025-01-06 01:01:19,661 - WARNING: Sound achievement not found
2025-01-07 11:17:19,277 - WARNING: Sound achievement not found
2025-01-07 11:22:25,913 - WARNING: Sound achievement not found
2025-01-07 11:48:14,471 - WARNING: Sound achievement not found
2025-01-07 11:49:25,691 - WARNING: Sound achievement not found
2025-01-07 11:57:00,380 - WARNING: Sound achievement not found
2025-01-07 11:58:09,842 - WARNING: Sound achievement not found
2025-01-07 11:59:49,826 - WARNING: Sound achievement not found
2025-01-07 12:12:39,176 - WARNING: Sound achievement not found
2025-01-07 12:24:34,959 - WARNING: Sound achievement not found
2025-01-07 12:45:18,800 - WARNING: Sound achievement not found
2025-01-07 12:47:02,891 - WARNING: Sound achievement not found
2025-01-07 12:57:20,069 - WARNING: Sound achievement not found
2025-01-07 15:14:21,143 - WARNING: Sound achievement not found
2025-01-07 15:24:20,399 - WARNING: Sound achievement not found
2025-01-07 15:25:29,784 - INFO: Checking collision for head position: (180, 200)
2025-01-07 15:25:29,985 - INFO: Checking collision for head position: (180, 180)
2025-01-07 15:25:30,186 - INFO: Checking collision for head position: (180, 160)
2025-01-07 15:25:30,386 - INFO: Checking collision for head position: (180, 140)
2025-01-07 15:25:30,587 - INFO: Checking collision for head position: (180, 120)
2025-01-07 15:25:30,788 - INFO: Checking collision for head position: (160, 120)
2025-01-07 15:25:30,987 - INFO: Checking collision for head position: (140, 120)
2025-01-07 15:25:31,188 - INFO: Checking collision for head position: (120, 120)
2025-01-07 15:25:31,389 - INFO: Checking collision for head position: (100, 120)
2025-01-07 15:25:31,590 - INFO: Checking collision for head position: (80, 120)
2025-01-07 15:25:31,790 - INFO: Checking collision for head position: (80, 140)
2025-01-07 15:25:31,991 - INFO: Checking collision for head position: (80, 160)
2025-01-07 15:25:32,192 - INFO: Checking collision for head position: (80, 180)
2025-01-07 15:25:32,392 - INFO: Checking collision for head position: (80, 200)
2025-01-07 15:25:32,593 - INFO: Checking collision for head position: (80, 220)
2025-01-07 15:25:32,793 - INFO: Checking collision for head position: (80, 240)
2025-01-07 15:25:32,994 - INFO: Checking collision for head position: (80, 260)
2025-01-07 15:25:33,195 - INFO: Checking collision for head position: (80, 280)
2025-01-07 15:25:33,396 - INFO: Checking collision for head position: (80, 300)
2025-01-07 15:25:33,598 - INFO: Checking collision for head position: (80, 320)
2025-01-07 15:25:33,798 - INFO: Checking collision for head position: (80, 340)
2025-01-07 15:25:33,998 - INFO: Checking collision for head position: (80, 360)
2025-01-07 15:25:34,199 - INFO: Checking collision for head position: (80, 380)
2025-01-07 15:25:34,400 - INFO: Checking collision for head position: (80, 400)
2025-01-07 15:25:34,601 - INFO: Checking collision for head position: (100, 400)
2025-01-07 15:25:34,802 - INFO: Checking collision for head position: (100, 380)
2025-01-07 15:25:35,004 - INFO: Checking collision for head position: (100, 360)
2025-01-07 15:25:35,205 - INFO: Checking collision for head position: (100, 340)
2025-01-07 15:25:35,405 - INFO: Checking collision for head position: (120, 340)
2025-01-07 15:25:35,605 - INFO: Checking collision for head position: (120, 320)
2025-01-07 15:25:35,807 - INFO: Checking collision for head position: (120, 300)
2025-01-07 15:25:36,008 - INFO: Checking collision for head position: (120, 280)
2025-01-07 15:25:36,208 - INFO: Checking collision for head position: (120, 260)
2025-01-07 15:25:36,408 - INFO: Checking collision for head position: (120, 240)
2025-01-07 15:25:36,609 - INFO: Checking collision for head position: (140, 240)
2025-01-07 15:25:36,810 - INFO: Checking collision for head position: (160, 240)
2025-01-07 15:25:37,010 - INFO: Checking collision for head position: (160, 220)
2025-01-07 15:25:37,211 - INFO: Checking collision for head position: (160, 200)
2025-01-07 15:25:37,412 - INFO: Checking collision for head position: (160, 180)
2025-01-07 15:25:37,614 - INFO: Checking collision for head position: (160, 160)
2025-01-07 15:25:37,815 - INFO: Checking collision for head position: (180, 160)
2025-01-07 15:25:38,017 - INFO: Checking collision for head position: (200, 160)
2025-01-07 15:25:38,218 - INFO: Checking collision for head position: (220, 160)
2025-01-07 15:25:38,418 - INFO: Checking collision for head position: (240, 160)
2025-01-07 15:25:38,619 - INFO: Checking collision for head position: (260, 160)
2025-01-07 15:25:38,819 - INFO: Checking collision for head position: (280, 160)
2025-01-07 15:25:39,020 - INFO: Checking collision for head position: (300, 160)
2025-01-07 15:25:39,222 - INFO: Checking collision for head position: (320, 160)
2025-01-07 15:25:39,423 - INFO: Checking collision for head position: (340, 160)
2025-01-07 15:25:39,624 - INFO: Checking collision for head position: (360, 160)
2025-01-07 15:25:39,824 - INFO: Checking collision for head position: (380, 160)
2025-01-07 15:25:40,026 - INFO: Checking collision for head position: (400, 160)
2025-01-07 15:25:40,226 - INFO: Checking collision for head position: (420, 160)
2025-01-07 15:25:40,427 - INFO: Checking collision for head position: (440, 160)
2025-01-07 15:25:40,629 - INFO: Checking collision for head position: (460, 160)
2025-01-07 15:25:40,829 - INFO: Checking collision for head position: (480, 160)
2025-01-07 15:25:41,030 - INFO: Checking collision for head position: (480, 180)
2025-01-07 15:25:41,231 - INFO: Checking collision for head position: (480, 200)
2025-01-07 15:25:41,431 - INFO: Checking collision for head position: (480, 220)
2025-01-07 15:25:41,631 - INFO: Checking collision for head position: (480, 240)
2025-01-07 15:25:41,832 - INFO: Checking collision for head position: (480, 260)
2025-01-07 15:25:42,032 - INFO: Checking collision for head position: (480, 280)
2025-01-07 15:25:42,233 - INFO: Checking collision for head position: (480, 300)
2025-01-07 15:25:42,434 - INFO: Checking collision for head position: (480, 320)
2025-01-07 15:25:42,635 - INFO: Checking collision for head position: (500, 320)
2025-01-07 15:25:42,835 - INFO: Checking collision for head position: (520, 320)
2025-01-07 15:25:43,035 - INFO: Checking collision for head position: (540, 320)
2025-01-07 15:25:43,236 - INFO: Checking collision for head position: (560, 320)
2025-01-07 15:25:43,436 - INFO: Checking collision for head position: (580, 320)
2025-01-07 15:25:43,637 - INFO: Checking collision for head position: (600, 320)
2025-01-07 15:25:43,838 - INFO: Checking collision for head position: (620, 320)
2025-01-07 15:25:44,039 - INFO: Checking collision for head position: (640, 320)
2025-01-07 15:25:44,240 - INFO: Checking collision for head position: (660, 320)
2025-01-07 15:25:44,441 - INFO: Checking collision for head position: (660, 340)
2025-01-07 15:25:44,641 - INFO: Checking collision for head position: (660, 360)
2025-01-07 15:25:44,841 - INFO: Checking collision for head position: (660, 380)
2025-01-07 15:25:45,042 - INFO: Checking collision for head position: (680, 380)
2025-01-07 15:25:45,241 - INFO: Checking collision for head position: (700, 380)
2025-01-07 15:25:45,442 - INFO: Checking collision for head position: (700, 400)
2025-01-07 15:25:45,644 - INFO: Checking collision for head position: (700, 420)
2025-01-07 15:25:45,844 - INFO: Checking collision for head position: (700, 440)
2025-01-07 15:25:46,045 - INFO: Checking collision for head position: (700, 460)
2025-01-07 15:25:46,246 - INFO: Checking collision for head position: (700, 480)
2025-01-07 15:25:46,447 - INFO: Checking collision for head position: (700, 500)
2025-01-07 15:25:46,648 - INFO: Checking collision for head position: (700, 520)
2025-01-07 15:25:46,849 - INFO: Checking collision for head position: (700, 540)
2025-01-07 15:25:47,050 - INFO: Checking collision for head position: (680, 540)
2025-01-07 15:25:47,251 - INFO: Checking collision for head position: (660, 540)
2025-01-07 15:25:47,452 - INFO: Checking collision for head position: (640, 540)
2025-01-07 15:25:47,653 - INFO: Checking collision for head position: (620, 540)
2025-01-07 15:25:47,853 - INFO: Checking collision for head position: (600, 540)
2025-01-07 15:25:48,055 - INFO: Checking collision for head position: (580, 540)
2025-01-07 15:25:48,255 - INFO: Checking collision for head position: (560, 540)
2025-01-07 15:25:48,455 - INFO: Checking collision for head position: (540, 540)
2025-01-07 15:25:48,657 - INFO: Checking collision for head position: (520, 540)
2025-01-07 15:25:48,858 - INFO: Checking collision for head position: (500, 540)
2025-01-07 15:25:49,058 - INFO: Checking collision for head position: (480, 540)
2025-01-07 15:25:49,258 - INFO: Checking collision for head position: (460, 540)
2025-01-07 15:25:49,459 - INFO: Checking collision for head position: (440, 540)
2025-01-07 15:25:49,660 - INFO: Checking collision for head position: (420, 540)
2025-01-07 15:25:49,861 - INFO: Checking collision for head position: (400, 540)
2025-01-07 15:25:50,062 - INFO: Checking collision for head position: (380, 540)
2025-01-07 15:25:50,263 - INFO: Checking collision for head position: (360, 540)
2025-01-07 15:25:50,463 - INFO: Checking collision for head position: (340, 540)
2025-01-07 15:25:50,663 - INFO: Checking collision for head position: (320, 540)
2025-01-07 15:25:50,863 - INFO: Checking collision for head position: (300, 540)
2025-01-07 15:25:51,064 - INFO: Checking collision for head position: (280, 540)
2025-01-07 15:25:51,264 - INFO: Checking collision for head position: (260, 540)
2025-01-07 15:25:51,466 - INFO: Checking collision for head position: (240, 540)
2025-01-07 15:25:51,665 - INFO: Checking collision for head position: (220, 540)
2025-01-07 15:25:51,866 - INFO: Checking collision for head position: (200, 540)
2025-01-07 15:25:52,067 - INFO: Checking collision for head position: (200, 520)
2025-01-07 15:25:52,269 - INFO: Checking collision for head position: (200, 500)
2025-01-07 15:25:52,468 - INFO: Checking collision for head position: (200, 480)
2025-01-07 15:25:52,669 - INFO: Checking collision for head position: (200, 460)
2025-01-07 15:25:52,870 - INFO: Checking collision for head position: (200, 440)
2025-01-07 15:25:53,070 - INFO: Checking collision for head position: (200, 420)
2025-01-07 15:25:53,271 - INFO: Checking collision for head position: (200, 400)
2025-01-07 15:25:53,473 - INFO: Checking collision for head position: (200, 380)
2025-01-07 15:25:53,673 - INFO: Checking collision for head position: (200, 360)
2025-01-07 15:25:53,874 - INFO: Checking collision for head position: (200, 340)
2025-01-07 15:25:54,075 - INFO: Checking collision for head position: (200, 320)
2025-01-07 15:25:54,276 - INFO: Checking collision for head position: (200, 300)
2025-01-07 15:25:54,476 - INFO: Checking collision for head position: (200, 280)
2025-01-07 15:25:54,678 - INFO: Checking collision for head position: (200, 260)
2025-01-07 15:25:54,879 - INFO: Checking collision for head position: (200, 240)
2025-01-07 15:25:55,078 - INFO: Checking collision for head position: (200, 220)
2025-01-07 15:25:55,279 - INFO: Checking collision for head position: (200, 200)
2025-01-07 15:25:55,480 - INFO: Checking collision for head position: (200, 180)
2025-01-07 15:25:55,681 - INFO: Checking collision for head position: (200, 160)
2025-01-07 15:25:55,882 - INFO: Checking collision for head position: (200, 140)
2025-01-07 15:25:56,083 - INFO: Checking collision for head position: (200, 120)
2025-01-07 15:25:56,283 - INFO: Checking collision for head position: (220, 120)
2025-01-07 15:25:56,483 - INFO: Checking collision for head position: (240, 120)
2025-01-07 15:25:56,683 - INFO: Checking collision for head position: (260, 120)
2025-01-07 15:25:56,884 - INFO: Checking collision for head position: (280, 120)
2025-01-07 15:25:57,085 - INFO: Checking collision for head position: (300, 120)
2025-01-07 15:25:57,285 - INFO: Checking collision for head position: (320, 120)
2025-01-07 15:25:57,486 - INFO: Checking collision for head position: (340, 120)
2025-01-07 15:25:57,687 - INFO: Checking collision for head position: (360, 120)
2025-01-07 15:25:57,889 - INFO: Checking collision for head position: (380, 120)
2025-01-07 15:25:58,090 - INFO: Checking collision for head position: (400, 120)
2025-01-07 15:25:58,291 - INFO: Checking collision for head position: (420, 120)
2025-01-07 15:25:58,492 - INFO: Checking collision for head position: (440, 120)
2025-01-07 15:25:58,693 - INFO: Checking collision for head position: (460, 120)
2025-01-07 15:25:58,894 - INFO: Checking collision for head position: (480, 120)
2025-01-07 15:25:59,096 - INFO: Checking collision for head position: (500, 120)
2025-01-07 15:25:59,296 - INFO: Checking collision for head position: (520, 120)
2025-01-07 15:25:59,498 - WARNING: Sound achievement not found
2025-01-07 15:25:59,498 - INFO: Checking collision for head position: (540, 120)
2025-01-07 15:25:59,697 - INFO: Checking collision for head position: (560, 120)
2025-01-07 15:25:59,897 - INFO: Checking collision for head position: (580, 120)
2025-01-07 15:26:00,097 - INFO: Checking collision for head position: (600, 120)
2025-01-07 15:26:00,298 - INFO: Checking collision for head position: (600, 100)
2025-01-07 15:26:00,498 - INFO: Checking collision for head position: (600, 80)
2025-01-07 15:26:00,699 - INFO: Checking collision for head position: (580, 80)
2025-01-07 15:26:00,900 - INFO: Checking collision for head position: (560, 80)
2025-01-07 15:26:01,100 - INFO: Checking collision for head position: (540, 80)
2025-01-07 15:26:01,302 - INFO: Checking collision for head position: (520, 80)
2025-01-07 15:26:01,503 - INFO: Checking collision for head position: (500, 80)
2025-01-07 15:26:01,704 - INFO: Checking collision for head position: (480, 80)
2025-01-07 15:26:01,904 - INFO: Checking collision for head position: (460, 80)
2025-01-07 15:26:02,105 - INFO: Checking collision for head position: (440, 80)
2025-01-07 15:26:02,305 - INFO: Checking collision for head position: (420, 80)
2025-01-07 15:26:02,505 - INFO: Checking collision for head position: (400, 80)
2025-01-07 15:26:02,706 - INFO: Checking collision for head position: (380, 80)
2025-01-07 15:26:02,906 - INFO: Checking collision for head position: (360, 80)
2025-01-07 15:26:03,107 - INFO: Checking collision for head position: (340, 80)
2025-01-07 15:26:03,308 - INFO: Checking collision for head position: (320, 80)
2025-01-07 15:26:03,508 - INFO: Checking collision for head position: (300, 80)
2025-01-07 15:26:03,709 - INFO: Checking collision for head position: (300, 60)
2025-01-07 15:26:03,910 - INFO: Checking collision for head position: (300, 40)
2025-01-07 15:26:04,111 - INFO: Checking collision for head position: (280, 40)
2025-01-07 15:26:04,313 - INFO: Checking collision for head position: (260, 40)
2025-01-07 15:26:04,513 - INFO: Checking collision for head position: (240, 40)
2025-01-07 15:26:04,713 - INFO: Checking collision for head position: (220, 40)
2025-01-07 15:26:04,914 - INFO: Checking collision for head position: (200, 40)
2025-01-07 15:26:05,115 - INFO: Checking collision for head position: (180, 40)
2025-01-07 15:26:05,316 - INFO: Checking collision for head position: (160, 40)
2025-01-07 15:26:05,518 - INFO: Checking collision for head position: (140, 40)
2025-01-07 15:26:05,718 - INFO: Checking collision for head position: (140, 60)
2025-01-07 15:26:05,920 - INFO: Checking collision for head position: (140, 80)
2025-01-07 15:26:06,121 - INFO: Checking collision for head position: (140, 100)
2025-01-07 15:26:06,321 - INFO: Checking collision for head position: (140, 120)
2025-01-07 15:26:06,521 - INFO: Checking collision for head position: (140, 140)
2025-01-07 15:26:06,722 - INFO: Checking collision for head position: (140, 160)
2025-01-07 15:26:06,922 - INFO: Checking collision for head position: (140, 180)
2025-01-07 15:26:07,122 - INFO: Checking collision for head position: (140, 200)
2025-01-07 15:26:07,323 - INFO: Checking collision for head position: (140, 220)
2025-01-07 15:26:07,523 - INFO: Checking collision for head position: (140, 240)
2025-01-07 15:26:07,724 - INFO: Checking collision for head position: (140, 260)
2025-01-07 15:26:07,926 - INFO: Checking collision for head position: (140, 280)
2025-01-07 15:26:08,126 - INFO: Checking collision for head position: (140, 300)
2025-01-07 15:26:08,327 - INFO: Checking collision for head position: (160, 300)
2025-01-07 15:26:08,527 - INFO: Checking collision for head position: (180, 300)
2025-01-07 15:26:08,728 - INFO: Checking collision for head position: (200, 300)
2025-01-07 15:26:08,929 - INFO: Checking collision for head position: (220, 300)
2025-01-07 15:26:09,130 - INFO: Checking collision for head position: (240, 300)
2025-01-07 15:26:09,331 - INFO: Checking collision for head position: (260, 300)
2025-01-07 15:26:09,532 - INFO: Checking collision for head position: (280, 300)
2025-01-07 15:26:09,734 - INFO: Checking collision for head position: (300, 300)
2025-01-07 15:26:09,935 - INFO: Checking collision for head position: (320, 300)
2025-01-07 15:26:10,135 - INFO: Checking collision for head position: (320, 280)
2025-01-07 15:26:10,336 - INFO: Checking collision for head position: (320, 260)
2025-01-07 15:26:10,536 - INFO: Checking collision for head position: (320, 240)
2025-01-07 15:26:10,737 - INFO: Checking collision for head position: (320, 220)
2025-01-07 15:26:10,938 - INFO: Checking collision for head position: (320, 200)
2025-01-07 15:26:11,140 - INFO: Checking collision for head position: (320, 180)
2025-01-07 15:26:11,341 - INFO: Checking collision for head position: (320, 160)
2025-01-07 15:26:11,541 - INFO: Checking collision for head position: (320, 140)
